"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7558914,20296,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA075SP00_NIBRS",26708875,0
2017,7644433,20296,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA075SP00_NIBRS",19714326,0
2017,7667638,20296,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA075SP00_NIBRS",26711089,0
2017,7693981,20296,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA075SP00_NIBRS",26701004,0
2017,7723130,20296,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA075SP00_NIBRS",26708841,0
2017,7740168,20296,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA075SP00_NIBRS",26701020,0
2017,7781022,20296,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA075SP00_NIBRS",19714414,0
2017,7798088,20296,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA075SP00_NIBRS",26702018,0
2017,7848310,20296,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA075SP00_NIBRS",26711047,0
2017,7848311,20296,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA075SP00_NIBRS",26702022,0
2017,7475360,20061,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA005SP00_NIBRS",15758954,0
2017,7531019,20061,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA005SP00_NIBRS",19568429,0
2017,7557243,20061,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA005SP00_NIBRS",13087245,0
2017,7639508,20061,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA005SP00_NIBRS",14003292,0
2017,7663069,20061,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA005SP00_NIBRS",16873145,0
2017,7691153,20061,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA005SP00_NIBRS",19568278,0
