N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
4525,2017,27846939,95023610,16-JUL-17,N,18,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,574,7848270,20-AUG-18,16-JUL-17,21
4526,2017,27847380,95024902,04-MAY-17,N,34,M,On View,Impersonation,Property,Fraud Offenses,A,Black or African American,579,7848287,20-AUG-18,04-MAY-17,15
4527,2017,27858671,95052792,30-MAY-17,M,16,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,675,7667461,20-AUG-18,29-MAY-17,20
4528,2017,27858668,95052792,31-MAY-17,M,18,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,675,7667461,20-AUG-18,29-MAY-17,20
4529,2017,27858673,95052792,31-MAY-17,M,22,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,675,7667461,20-AUG-18,29-MAY-17,20
4530,2017,28429184,96712601,20-NOV-17,N,48,M,Summoned / Cited,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,769,7956170,20-AUG-18,18-NOV-17,17
4531,2017,28429581,96713961,23-NOV-17,C,23,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,770,7956177,20-AUG-18,23-NOV-17,22
4532,2017,28429811,96714737,09-NOV-17,N,25,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,09-NOV-17,NA
4533,2017,28429977,96715184,22-NOV-17,N,31,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,22-NOV-17,NA
4534,2017,28738357,97586757,13-JUN-17,N,35,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,604,7666358,20-AUG-18,13-JUN-17,20
4535,2017,28741601,97595400,23-SEP-17,N,29,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,638,7880253,20-AUG-18,23-SEP-17,11
4536,2017,28742789,97598992,02-APR-17,N,35,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,660,7848884,20-AUG-18,02-APR-17,13
4537,2017,28742868,97599263,15-MAY-17,N,24,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,662,7848885,20-AUG-18,07-APR-17,8
4538,2017,28742888,97599326,04-SEP-17,N,28,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,662,8007908,20-AUG-18,04-SEP-17,11
4539,2017,28742942,97599503,03-AUG-17,N,52,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,663,7848889,20-AUG-18,03-AUG-17,13
4540,2017,28744636,97606149,22-AUG-17,N,47,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,673,7848920,20-AUG-18,28-JUL-17,19
4541,2017,28744850,97606540,06-OCT-17,N,29,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,673,7926359,20-AUG-18,06-OCT-17,18
4542,2017,28744900,97606620,13-OCT-17,N,26,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,673,7926359,20-AUG-18,13-OCT-17,20
4543,2017,28745313,97607582,26-DEC-17,N,22,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,673,7976730,20-AUG-18,26-DEC-17,12
4544,2017,28745311,97607582,26-DEC-17,N,38,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,673,7976730,20-AUG-18,26-DEC-17,12
4545,2017,28745440,97607933,24-DEC-17,N,22,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,679,8007974,20-AUG-18,24-DEC-17,7
4546,2017,28745871,97609492,17-JUL-17,N,17,M,On View,Robbery,Property,Robbery,A,Unknown,699,7848997,20-AUG-18,17-JUL-17,19
4547,2017,28935087,98120718,10-MAR-18,N,26,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,727,7975124,20-AUG-18,20-DEC-17,17
4548,2017,28429412,96713303,09-NOV-17,C,20,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,770,7956177,20-AUG-18,09-NOV-17,0
4549,2017,28429523,96713716,17-NOV-17,N,32,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,770,7956177,20-AUG-18,17-NOV-17,10
4550,2017,28429713,96714432,01-NOV-17,N,18,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,749,7956180,20-AUG-18,01-NOV-17,NA
4551,2017,28429721,96714487,23-NOV-17,N,31,F,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,02-NOV-17,NA
4552,2017,28429765,96714602,05-NOV-17,N,41,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,05-NOV-17,NA
4553,2017,28429842,96714820,11-NOV-17,N,36,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,11-NOV-17,NA
4554,2017,28429844,96714820,11-NOV-17,N,23,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,11-NOV-17,NA
4555,2017,28429840,96714820,11-NOV-17,N,23,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Asian,749,7956180,20-AUG-18,11-NOV-17,NA
4556,2017,28430000,96715250,24-NOV-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,24-NOV-17,NA
4557,2017,28429999,96715250,24-NOV-17,N,26,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,24-NOV-17,NA
4558,2017,28430164,96715734,30-NOV-17,N,23,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,728,7528697,20-AUG-18,21-FEB-17,7
4559,2017,28430219,96715876,12-NOV-17,N,33,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,728,7880886,20-AUG-18,15-SEP-17,8
4560,2017,28430370,96716253,27-NOV-17,N,34,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,728,7924657,20-AUG-18,30-OCT-17,7
4561,2017,28430498,96716716,04-NOV-17,N,11,M,On View,Robbery,Property,Robbery,A,Black or African American,728,7956132,20-AUG-18,04-NOV-17,19
4562,2017,28935064,98120631,14-MAR-18,N,28,F,Taken INTO Custody,Impersonation,Property,Fraud Offenses,A,Black or African American,727,7924671,20-AUG-18,16-OCT-17,12
4563,2017,28429962,96715126,21-NOV-17,N,24,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,749,7956180,20-AUG-18,21-NOV-17,NA
4564,2017,28430040,96715377,28-NOV-17,N,45,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,28-NOV-17,NA
4565,2017,28430060,96715442,30-NOV-17,N,35,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7956180,20-AUG-18,30-NOV-17,NA
4566,2017,28430451,96716554,03-NOV-17,N,37,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7956132,20-AUG-18,03-NOV-17,14
4567,2017,28431027,96718343,28-NOV-17,N,23,F,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,728,7956132,20-AUG-18,16-NOV-17,21
4568,2017,28929106,98103820,04-MAR-18,N,28,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,575,7528138,20-AUG-18,06-FEB-17,16
4569,2017,28933468,98116969,21-JAN-17,N,38,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,689,8043888,20-AUG-18,21-JAN-17,11
4570,2017,28934720,98119840,06-DEC-17,N,28,F,Taken INTO Custody,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,White,744,8009178,20-AUG-18,06-DEC-17,10
4571,2017,28935058,98120629,14-MAR-18,N,28,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,727,7924671,20-AUG-18,16-OCT-17,NA
4572,2017,29049127,98471170,26-JAN-18,N,23,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,527,7955134,20-AUG-18,05-NOV-17,22
4573,2017,29049137,98471198,28-DEC-17,N,18,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,527,7924402,20-AUG-18,16-OCT-17,4
4574,2017,29049135,98471198,16-OCT-17,N,18,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,527,7924402,20-AUG-18,16-OCT-17,4
4575,2017,28739446,97589683,16-NOV-17,C,16,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,614,8006009,20-AUG-18,16-NOV-17,12
4576,2017,28739445,97589683,16-NOV-17,C,27,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,614,8006009,20-AUG-18,16-NOV-17,12
4577,2017,28739467,97589753,21-DEC-17,C,64,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006010,20-AUG-18,21-DEC-17,15
4578,2017,28739908,97590732,26-AUG-17,N,66,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,617,7848666,20-AUG-18,26-AUG-17,20
4579,2017,28739909,97590732,26-AUG-17,N,58,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,617,7848666,20-AUG-18,26-AUG-17,20
4580,2017,28740038,97591066,14-JUN-17,N,33,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,620,7667404,20-AUG-18,08-JUN-17,12
4581,2017,28740103,97591336,06-SEP-17,N,19,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,620,7880174,20-AUG-18,06-SEP-17,20
4582,2017,28740322,97591847,25-MAY-17,N,38,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,621,7848668,20-AUG-18,25-MAY-17,10
4583,2017,28740512,97592238,04-AUG-17,N,25,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,624,7512354,20-AUG-18,17-JAN-17,9
4584,2017,28740530,97592286,16-FEB-17,N,40,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,624,7528589,20-AUG-18,14-FEB-17,9
4585,2017,28740574,97592372,22-MAY-17,N,44,M,Summoned / Cited,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,624,7609513,20-AUG-18,09-MAY-17,13
4586,2017,28740625,97592460,07-SEP-17,N,27,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,624,7848721,20-AUG-18,16-JUL-17,13
4587,2017,28741396,97594967,26-DEC-17,N,32,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,633,8007788,20-AUG-18,26-DEC-17,21
4588,2017,28742181,97596796,25-SEP-17,N,27,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,649,8007879,20-AUG-18,25-SEP-17,6
4589,2017,28723247,97541859,14-JUN-17,N,49,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,497,7847983,20-AUG-18,13-JUN-17,18
4590,2017,28723381,97542224,05-MAY-17,N,14,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,499,7630215,20-AUG-18,05-MAY-17,18
4591,2017,28723383,97542224,05-MAY-17,N,16,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,499,7630215,20-AUG-18,05-MAY-17,18
4592,2017,28729951,97562233,03-FEB-17,N,22,M,On View,Impersonation,Property,Fraud Offenses,A,White,560,7528084,20-AUG-18,03-FEB-17,9
4593,2017,28729952,97562233,03-FEB-17,N,17,M,On View,Impersonation,Property,Fraud Offenses,A,White,560,7528084,20-AUG-18,03-FEB-17,9
4594,2017,28732961,97570536,07-OCT-17,N,31,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005769,20-AUG-18,07-OCT-17,16
4595,2017,28735394,97577527,13-AUG-17,N,36,F,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,American Indian or Alaska Native,26631,7848248,20-AUG-18,13-AUG-17,2
4596,2017,28735401,97577561,03-DEC-17,N,18,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,26631,8005851,20-AUG-18,03-DEC-17,12
4597,2017,28735886,97579357,31-JAN-17,N,39,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,7512309,20-AUG-18,31-JAN-17,23
4598,2017,28736376,97580481,27-DEC-17,N,27,M,On View,Robbery,Property,Robbery,A,Black or African American,575,8005874,20-AUG-18,27-DEC-17,21
4599,2017,28736702,97581602,23-JUL-17,N,38,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,584,8005909,20-AUG-18,23-JUL-17,14
4600,2017,28754749,97635390,27-NOV-17,N,26,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,744,8009169,20-AUG-18,27-NOV-17,18
4601,2017,28754750,97635390,27-NOV-17,N,35,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,744,8009169,20-AUG-18,27-NOV-17,18
4602,2017,26327809,90286595,29-MAR-17,N,39,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,770,7596332,17-AUG-18,29-MAR-17,18
4603,2017,25790310,88745869,03-JAN-17,N,16,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,7512309,17-AUG-18,03-JAN-17,13
4604,2017,25802163,88772132,21-JAN-17,N,21,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,730,7515632,17-AUG-18,21-JAN-17,12
4605,2017,25802165,88772132,21-JAN-17,N,13,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,730,7515632,17-AUG-18,21-JAN-17,12
4606,2017,25803287,88774880,13-JAN-17,N,41,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7515616,17-AUG-18,13-JAN-17,15
4607,2017,25806735,88784265,10-JAN-17,N,44,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,728,7515622,17-AUG-18,10-JAN-17,7
4608,2017,25806876,88784731,14-JAN-17,N,66,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,728,7515622,17-AUG-18,14-JAN-17,10
4609,2017,25807148,88785822,30-JAN-17,N,NA,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Unknown,728,7515622,17-AUG-18,23-JAN-17,22
4610,2017,25870409,88962368,05-JAN-17,N,28,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,521,7510329,17-AUG-18,05-JAN-17,20
4611,2017,25871164,88963619,23-FEB-17,C,19,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,7526912,17-AUG-18,23-FEB-17,22
4612,2017,25872593,88966295,17-FEB-17,C,27,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,557,7528081,17-AUG-18,14-FEB-17,NA
4613,2017,27879806,95117361,01-AUG-17,N,14,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7849412,20-AUG-18,01-AUG-17,NA
4614,2017,27879805,95117361,01-AUG-17,N,16,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7849412,20-AUG-18,01-AUG-17,NA
4615,2017,26403294,90493657,09-MAY-17,N,24,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,505,7609257,17-AUG-18,02-MAY-17,17
4616,2017,26403349,90493880,05-MAY-17,N,34,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,502,7591930,17-AUG-18,06-APR-17,12
4617,2017,26728280,91465553,25-APR-17,N,17,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,513,7663150,17-AUG-18,25-APR-17,17
4618,2017,26405323,90499730,31-MAR-17,N,34,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,590,7609404,17-AUG-18,31-MAR-17,11
4619,2017,26405322,90499730,31-MAR-17,N,32,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,590,7609404,17-AUG-18,31-MAR-17,11
4620,2017,26405463,90500103,07-MAY-17,N,38,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,575,7609419,17-AUG-18,07-MAY-17,11
4621,2017,26405510,90500237,15-MAY-17,N,19,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,575,7609419,17-AUG-18,15-MAY-17,13
4622,2017,26406069,90502172,15-MAY-17,N,27,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,591,7609407,17-AUG-18,15-MAY-17,3
4623,2017,26406176,90502427,25-MAY-17,N,34,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,591,7609407,17-AUG-18,25-MAY-17,11
4624,2017,26406354,90502977,29-MAY-17,N,26,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,612,7609465,17-AUG-18,19-MAY-17,14
4625,2017,26406926,90504645,14-MAY-17,C,19,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,603,7609473,17-AUG-18,13-MAY-17,NA
4626,2017,26410144,90514500,30-APR-17,N,31,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,730,7594478,17-AUG-18,30-APR-17,17
4627,2017,26410186,90514639,10-MAY-17,N,53,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,730,7610638,17-AUG-18,10-MAY-17,9
4628,2017,26410363,90515157,08-JAN-17,N,33,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,744,7610639,17-AUG-18,08-JAN-17,2
4629,2017,26410508,90515573,22-FEB-17,N,20,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,744,7610640,17-AUG-18,22-FEB-17,13
4630,2017,26410935,90516314,08-APR-17,N,43,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7594475,17-AUG-18,08-APR-17,16
4631,2017,26411305,90517203,13-MAY-17,N,16,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,729,7610617,17-AUG-18,13-MAY-17,18
4632,2017,26412068,90519252,03-APR-17,N,15,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,749,7530119,17-AUG-18,21-FEB-17,NA
4633,2017,26412401,90520245,26-APR-17,N,24,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,749,7594486,17-AUG-18,26-APR-17,NA
4634,2017,26414571,90525483,15-MAR-17,N,19,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7553445,17-AUG-18,15-MAR-17,13
4635,2017,26415571,90527927,14-APR-17,N,44,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,728,7594474,17-AUG-18,14-APR-17,22
4636,2017,26416053,90529026,20-APR-17,N,14,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7594474,17-AUG-18,20-APR-17,2
4637,2017,26416061,90529072,20-APR-17,N,49,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,728,7594474,17-AUG-18,20-APR-17,10
4638,2017,27845834,95020533,30-AUG-17,N,25,F,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,560,7666299,20-AUG-18,25-JUN-17,8
4639,2017,26403263,90493542,16-MAY-17,N,20,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,501,7609247,17-AUG-18,16-MAY-17,16
4640,2017,26403744,90494982,23-MAY-17,M,16,M,Summoned / Cited,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,20-MAY-17,21
4641,2017,26403747,90494982,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,511,7609251,17-AUG-18,20-MAY-17,21
4642,2017,26403790,90495022,23-MAY-17,M,16,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,511,7609251,17-AUG-18,21-MAY-17,13
4643,2017,26403788,90495022,23-MAY-17,M,16,M,Summoned / Cited,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,21-MAY-17,13
4644,2017,26403801,90495080,26-MAY-17,C,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,23-MAY-17,14
4645,2017,26404438,90497035,10-MAY-17,N,33,F,On View,Impersonation,Property,Fraud Offenses,A,White,560,7609345,17-AUG-18,10-MAY-17,15
4646,2017,26404436,90497035,10-MAY-17,N,33,M,On View,Impersonation,Property,Fraud Offenses,A,White,560,7609345,17-AUG-18,10-MAY-17,15
4647,2017,26040143,89477629,23-MAR-17,N,19,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,729,7552573,17-AUG-18,23-MAR-17,NA
4648,2017,26403433,90494128,11-MAY-17,N,35,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,506,7592419,17-AUG-18,26-APR-17,16
4649,2017,26403562,90494462,07-MAY-17,C,35,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,511,7509303,17-AUG-18,15-JAN-17,8
4650,2017,26403603,90494559,04-MAY-17,C,33,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,511,7609252,17-AUG-18,01-APR-17,10
4651,2017,26403761,90494998,23-MAY-17,M,16,M,Summoned / Cited,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,511,7609251,17-AUG-18,21-MAY-17,9
