N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
1823,2017,27095260,92586522,21-SEP-17,N,25,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,20-SEP-17,21
1824,2017,27095376,92587040,03-OCT-17,N,37,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,03-OCT-17,12
1825,2017,27096073,92590673,12-MAY-17,N,42,M,On View,Theft of Motor Vehicle Parts or Accessories,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,09-MAY-17,20
1826,2017,27096279,92591300,07-OCT-17,N,32,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7715061,17-AUG-18,06-OCT-17,23
1827,2017,27096299,92591332,10-OCT-17,N,22,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7715061,17-AUG-18,10-OCT-17,15
1828,2017,27113503,92651538,17-OCT-17,N,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,17-OCT-17,20
1829,2017,27113721,92652261,21-OCT-17,N,24,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,21-OCT-17,15
1830,2017,27094645,92584500,06-OCT-17,N,40,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,06-OCT-17,14
1831,2017,27094828,92585023,26-OCT-17,N,35,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,9809,7659546,17-AUG-18,01-AUG-17,NA
1832,2017,27095262,92586543,22-SEP-17,N,30,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9739,7688086,17-AUG-18,22-SEP-17,1
1833,2017,27095773,92589017,05-OCT-17,N,48,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,Black or African American,10043,7659611,17-AUG-18,30-AUG-17,9
1834,2017,27096156,92590848,29-SEP-17,N,36,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,30-JUL-17,13
1835,2017,27108904,92634749,02-JUN-17,N,45,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,White,10161,7576189,17-AUG-18,25-MAY-17,16
1836,2017,27109086,92634954,23-AUG-17,N,45,M,Summoned / Cited,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,10161,7576189,17-AUG-18,28-MAY-17,20
1837,2017,27766446,94809468,16-OCT-17,M,38,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,20-AUG-18,16-OCT-17,12
1838,2017,27767599,94812254,28-DEC-17,N,35,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,10161,7716677,20-AUG-18,11-NOV-17,21
1839,2017,27768663,94814994,20-NOV-17,N,34,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,20-NOV-17,15
1840,2017,26945692,92134150,22-SEP-17,M,38,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,22-SEP-17,14
1841,2017,26945693,92134150,22-SEP-17,M,24,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,22-SEP-17,14
1842,2017,26945696,92134171,22-SEP-17,C,55,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7659990,17-AUG-18,22-SEP-17,18
1843,2017,27113037,92649189,08-OCT-17,C,25,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7689806,17-AUG-18,08-OCT-17,10
1844,2017,26921410,92066534,08-SEP-17,N,43,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9714,7687768,17-AUG-18,08-SEP-17,22
1845,2017,26921602,92066836,18-SEP-17,C,41,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9597,7687769,17-AUG-18,18-SEP-17,23
1846,2017,26924920,92071826,22-SEP-17,N,17,F,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7659546,17-AUG-18,19-AUG-17,11
1847,2017,26925822,92073535,07-SEP-17,N,39,F,Taken INTO Custody,Impersonation,Property,Fraud Offenses,A,White,9739,7688086,17-AUG-18,07-SEP-17,15
1848,2017,26925897,92073695,09-SEP-17,N,25,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7688086,17-AUG-18,09-SEP-17,16
1849,2017,27094711,92584646,21-OCT-17,N,48,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,21-OCT-17,0
1850,2017,27094742,92584748,31-OCT-17,N,49,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7714616,17-AUG-18,31-OCT-17,0
1851,2017,27094834,92585035,03-OCT-17,N,45,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9809,7714620,17-AUG-18,03-OCT-17,16
1852,2017,27096269,92591250,05-OCT-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7715061,17-AUG-18,05-OCT-17,10
1853,2017,27113033,92649146,08-OCT-17,N,25,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7689806,17-AUG-18,08-OCT-17,6
1854,2017,27113337,92650704,14-OCT-17,C,54,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,14-OCT-17,14
1855,2017,27113478,92651441,17-OCT-17,C,47,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,17-AUG-18,17-OCT-17,13
1856,2017,27113910,92652930,24-OCT-17,M,27,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,17-AUG-18,24-OCT-17,16
1857,2017,27113997,92653260,26-OCT-17,C,20,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,26-OCT-17,10
1858,2017,27751893,94769607,02-NOV-17,N,42,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7740507,20-AUG-18,01-NOV-17,19
1859,2017,27751927,94769727,30-DEC-17,N,29,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7830699,20-AUG-18,17-DEC-17,2
1860,2017,27216968,92977800,05-NOV-17,C,19,F,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,9597,7740493,17-AUG-18,05-NOV-17,11
1861,2017,27216966,92977800,05-NOV-17,C,30,F,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,9597,7740493,17-AUG-18,05-NOV-17,11
1862,2017,27770343,94819634,27-NOV-17,N,35,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7716677,20-AUG-18,27-NOV-17,7
1863,2017,27771618,94823340,30-NOV-17,C,46,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7716677,20-AUG-18,30-NOV-17,17
1864,2017,27771660,94823454,30-NOV-17,N,17,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7716677,20-AUG-18,30-NOV-17,20
1865,2017,28646997,97349442,02-JUN-17,N,34,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7525482,20-AUG-18,23-MAR-17,12
1866,2017,28647188,97349799,18-NOV-17,N,29,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7740609,20-AUG-18,18-NOV-17,13
1867,2017,28647005,97349455,29-MAR-17,N,27,F,Summoned / Cited,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,9963,7525482,20-AUG-18,29-MAR-17,16
1868,2017,28647066,97349561,27-JUN-17,N,26,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7590966,20-AUG-18,27-JUN-17,4
1869,2017,28421083,96687894,27-MAR-17,C,23,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7553601,20-AUG-18,27-MAR-17,21
1870,2017,28421259,96688612,08-MAY-17,C,45,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7589213,20-AUG-18,08-MAY-17,19
1871,2017,28421308,96688864,23-MAY-17,C,11,F,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,9594,7589213,20-AUG-18,22-MAY-17,14
1872,2017,28647250,97349890,28-DEC-17,N,40,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,28-DEC-17,15
1873,2017,28647246,97349890,28-DEC-17,N,18,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,28-DEC-17,15
1874,2017,28647248,97349890,28-DEC-17,N,21,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,28-DEC-17,15
1875,2017,28546352,97034361,15-FEB-18,N,53,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7742280,20-AUG-18,13-DEC-17,12
1876,2017,28425302,96701719,03-JUN-17,N,36,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7590966,20-AUG-18,03-JUN-17,18
1877,2017,28425340,96701786,30-SEP-17,N,23,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7688150,20-AUG-18,30-SEP-17,15
1878,2017,28431799,96721151,20-NOV-17,C,25,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,20-NOV-17,14
1879,2017,28431798,96721151,20-NOV-17,C,32,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,20-NOV-17,14
1880,2017,28912908,98064034,14-APR-18,N,29,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7743940,20-AUG-18,17-DEC-17,17
1881,2017,28912809,98063869,02-JUN-17,N,34,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9963,7590966,20-AUG-18,02-JUN-17,17
1882,2017,28912899,98064016,13-DEC-17,N,39,M,Summoned / Cited,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7743940,20-AUG-18,13-DEC-17,20
1883,2017,28912914,98064041,18-JAN-18,N,31,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,9963,7743940,20-AUG-18,11-DEC-17,13
1884,2017,28912913,98064058,17-DEC-17,N,21,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7743940,20-AUG-18,17-DEC-17,12
1885,2017,28912909,98064058,17-DEC-17,N,20,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7743940,20-AUG-18,17-DEC-17,12
1886,2017,28912917,98064058,17-DEC-17,N,20,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7743940,20-AUG-18,17-DEC-17,12
1887,2017,28647137,97349677,20-SEP-17,N,39,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9963,7688150,20-AUG-18,16-SEP-17,7
1888,2017,28912851,98063974,14-AUG-17,N,42,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,20-AUG-18,14-AUG-17,20
1889,2017,28912856,98063974,14-AUG-17,N,43,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,20-AUG-18,14-AUG-17,20
1890,2017,28912871,98063981,17-OCT-17,N,13,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,Black or African American,9963,7715061,20-AUG-18,17-OCT-17,2
1891,2017,28912872,98063981,17-OCT-17,N,19,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,9963,7715061,20-AUG-18,17-OCT-17,2
1892,2017,30126132,101422260,09-SEP-18,N,32,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,23-OCT-18,31-AUG-17,12
1893,2017,28789002,97716700,26-APR-17,N,12,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7556566,20-AUG-18,26-APR-17,18
1894,2017,28789000,97716700,26-APR-17,M,17,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7556566,20-AUG-18,26-APR-17,18
1895,2017,28789036,97716760,09-AUG-17,N,44,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,20-AUG-18,28-JUL-17,20
1896,2017,28788998,97716696,28-MAR-17,N,25,F,Taken INTO Custody,Embezzlement,Property,Embezzlement,A,White,9963,7525482,20-AUG-18,28-MAR-17,2
1897,2017,28231692,96148554,01-DEC-17,C,27,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9964,7830722,20-AUG-18,01-DEC-17,12
1898,2017,28232980,96151978,24-AUG-17,N,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,20-AUG-18,24-AUG-17,15
1899,2017,28231693,96148568,30-NOV-17,C,26,F,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,9964,7740513,20-AUG-18,30-NOV-17,11
1900,2017,28232942,96151942,01-APR-17,N,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7556566,20-AUG-18,01-APR-17,15
1901,2017,28232946,96151942,01-APR-17,N,30,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7556566,20-AUG-18,01-APR-17,15
1902,2017,28245126,96182103,20-DEC-17,C,31,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,08-DEC-17,20
1903,2017,28245340,96182724,21-DEC-17,N,22,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,21-DEC-17,17
1904,2017,28245451,96182974,22-DEC-17,N,24,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7742280,20-AUG-18,22-DEC-17,2
1905,2017,28245696,96183708,23-DEC-17,C,42,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,23-DEC-17,19
1906,2017,28245898,96184269,02-JAN-18,N,22,M,Taken INTO Custody,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7742280,20-AUG-18,24-DEC-17,18
1907,2017,28232938,96151923,16-JUN-17,N,34,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,Black or African American,9963,7525482,20-AUG-18,03-MAR-17,0
1908,2017,28232943,96151939,21-JAN-17,N,41,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7469566,20-AUG-18,21-JAN-17,16
1909,2017,28239308,96168077,07-DEC-17,C,29,F,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,10161,7633127,20-AUG-18,29-AUG-17,18
1910,2017,28239478,96168458,09-SEP-17,C,33,M,Taken INTO Custody,Robbery,Property,Robbery,A,White,10161,7659990,20-AUG-18,09-SEP-17,19
1911,2017,28230390,96145401,22-DEC-17,N,32,M,Taken INTO Custody,Theft From Building,Property,Larceny/Theft Offenses,A,White,9809,7740506,20-AUG-18,20-NOV-17,15
1912,2017,28424497,96699340,07-NOV-17,N,33,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10043,7714637,20-AUG-18,07-NOV-17,8
1913,2017,28424683,96699987,09-JUL-17,N,21,M,Taken INTO Custody,Robbery,Property,Robbery,A,White,9962,7631826,20-AUG-18,06-JUL-17,16
1914,2017,28425414,96701955,22-NOV-17,N,48,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7740609,20-AUG-18,20-NOV-17,21
1915,2017,28425435,96701991,27-NOV-17,N,33,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7740609,20-AUG-18,27-NOV-17,19
1916,2017,28425455,96702028,06-DEC-17,N,38,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9963,7743940,20-AUG-18,06-DEC-17,20
1917,2017,28244312,96180007,12-DEC-17,C,52,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,American Indian or Alaska Native,10161,7742280,20-AUG-18,12-DEC-17,10
1918,2017,28245215,96182394,21-DEC-17,C,40,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7742280,20-AUG-18,21-DEC-17,0
1919,2017,28420808,96686846,19-JAN-17,C,18,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9594,7493319,20-AUG-18,19-JAN-17,19
1920,2017,28420974,96687419,08-MAR-17,C,35,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9594,7553601,20-AUG-18,08-MAR-17,17
1921,2017,28645641,97345503,06-MAY-17,C,33,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9964,7606189,20-AUG-18,06-MAY-17,16
1922,2017,28420857,96686993,05-FEB-17,C,25,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,9594,7523170,20-AUG-18,05-FEB-17,14
1923,2017,28421035,96687651,18-MAR-17,C,36,M,Taken INTO Custody,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,9594,7553601,20-AUG-18,18-MAR-17,20
1924,2017,26060841,89531619,14-MAR-17,N,48,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7524031,17-AUG-18,14-MAR-17,14
1925,2017,26061021,89532203,16-MAR-17,M,60,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7524031,17-AUG-18,16-MAR-17,17
1926,2017,26376214,90431089,27-JUN-17,N,42,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7606192,17-AUG-18,27-JUN-17,19
1927,2017,26375836,90429542,02-JUN-17,N,27,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7606192,17-AUG-18,02-JUN-17,18
1928,2017,26377635,90434430,18-MAY-17,N,28,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,18-MAY-17,18
1929,2017,26377651,90434492,18-MAY-17,M,37,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7578236,17-AUG-18,18-MAY-17,19
1930,2017,26377800,90434828,07-JUN-17,N,44,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7590966,17-AUG-18,07-JUN-17,14
1931,2017,26383185,90449477,08-MAY-17,N,17,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7576189,17-AUG-18,08-MAY-17,19
1932,2017,26927178,92076301,01-FEB-17,N,35,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9962,7523179,17-AUG-18,01-FEB-17,20
1933,2017,26387688,90464065,24-JUN-17,C,52,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,24-JUN-17,17
1934,2017,26539131,90902534,27-APR-17,N,20,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7554121,17-AUG-18,22-APR-17,17
1935,2017,26539129,90902534,27-APR-17,N,24,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7554121,17-AUG-18,22-APR-17,17
1936,2017,26544419,90921563,11-JUL-17,C,28,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7606864,17-AUG-18,11-JUL-17,19
1937,2017,26545039,90923907,20-JUL-17,N,25,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7606864,17-AUG-18,20-JUL-17,16
1938,2017,26545094,90924182,21-JUL-17,N,20,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7606864,17-AUG-18,21-JUL-17,19
1939,2017,26545284,90924843,26-JUL-17,C,15,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,26-JUL-17,15
1940,2017,26691839,91351834,03-AUG-17,N,45,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9735,7659514,17-AUG-18,03-AUG-17,14
1941,2017,26692763,91354705,15-AUG-17,N,31,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7659554,17-AUG-18,15-AUG-17,21
1942,2017,26693151,91356009,14-JUN-17,N,19,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9962,7606199,17-AUG-18,10-JUN-17,23
1943,2017,26693614,91357615,25-MAY-17,N,21,M,On View,Embezzlement,Property,Embezzlement,A,Black or African American,10043,7606195,17-AUG-18,25-MAY-17,17
1944,2017,26694593,91359415,02-AUG-17,N,16,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,02-AUG-17,22
1945,2017,26694645,91359586,14-AUG-17,N,37,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,14-AUG-17,12
1946,2017,26694665,91359611,15-AUG-17,N,19,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,15-AUG-17,7
